,name,address,race,marital-status,occupation,pregnant,education-num,relationship,capital-gain,education,fnlwgt,class,income,native-country,hours-per-week,capital-loss,workclass,mean_glucose,std_glucose,kurtosis_glucose,skewness_glucose,mean_oxygen,std_oxygen,kurtosis_oxygen,skewness_oxygen
2795,Calvin Blanton,"86116 Lori Vista
West Angela, FL 95683", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,15024.0, Some-college,177437.0,0.0, >50K, United-States,45.0,0.0, Private,111.484375,54.09222223,0.183471337,-0.511054511,1.595317726,16.5406698,11.58973821,142.88021469999995
2796,John Cuff,"87184 Jesus Pines Apt. 478
Edwardtown, AK 57408", White, Married-civ-spouse, Handlers-cleaners,F,10.0, Husband,0.0, Some-college,158615.0,0.0, <=50K, United-States,40.0,0.0, Private,111.1796875,53.80613836,0.418491929,-0.237662397,2.7098662210000004,16.54315133,10.11483731,123.1427552
2797,David Lewis,"770 Johnson Centers Suite 086
New Julieshire, KS 42767", White, Never-married, Adm-clerical,f,9.0, Own-child,0.0, HS-grad,236396.0,0.0, <=50K, United-States,35.0,0.0, Private,106.71875,47.80820038,0.282981042,0.242356797,3.760869565,23.03599061,7.581228258999999,64.13215352
2798,Melvin Ferullo,"09184 Taylor Garden Suite 918
East Michael, MO 73434", White, Never-married, Other-service,f,10.0, Own-child,0.0, Some-college,307496.0,0.0, <=50K, United-States,23.0,0.0, Private,115.3359375,45.23847874,0.244272331,0.34062532,1.540133779,11.5509296,13.31638528,233.808976
2799,Jason Scott,"944 Robertson Lake Suite 401
Timothymouth, IA 63532", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,191858.0,0.0, >50K, United-States,45.0,0.0, Private,124.1328125,58.08673083,0.133981137,-0.611479841,13.909699,40.55893197,3.091894056,9.22379965
2800,Thomas Rathburn,"708 Rodgers Streets Suite 909
Vanessamouth, NC 53062", Amer-Indian-Eskimo, Never-married, Handlers-cleaners,f,10.0, Not_in_family,0.0, Some-college,258276.0,0.0, <=50K, United-States,40.0,0.0, Private,107.2109375,47.99310698,0.205301867,-0.096897697,6.444816054,31.75848658,5.381788556,29.44856745
2801,Jose Watts,"202 Jonathan Flats Suite 102
Lucerochester, AK 98880", White, Never-married, Sales,f,7.0, Own-child,1055.0, 11th,56536.0,0.0, <=50K, India,18.0,0.0, Private,130.5703125,45.36048039,0.344627607,0.434069895,2.030100334,17.43911809,11.13919437,137.13724399999998
2802,Michael Campbell,"8703 Melton Mountain Apt. 388
Schaeferside, VT 72610", Asian-Pac-Islander, Married-civ-spouse, Exec-managerial,f,14.0, Husband,0.0, Masters,320451.0,0.0, >50K, Hong,65.0,0.0, Private,105.5625,51.93727437,0.291259453,-0.15893406,1.685618729,12.20648002,12.21881666,198.4796717
2803,Marcus Andrews,"77900 Ana Street
Michelletown, NC 70486", White, Married-civ-spouse, Prof-specialty,f,14.0, Wife,0.0, Masters,84735.0,0.0, >50K, United-States,20.0,0.0, Self-emp-not-inc,153.328125,46.30572814,-0.341424887,0.076051409,3.1162207360000003,20.91775672,7.489994894,59.90172154
2804,John Preece,"Unit 6926 Box 2994
DPO AA 81466", White, Never-married, Other-service,f,9.0, Own-child,0.0, HS-grad,228649.0,0.0, <=50K, United-States,40.0,0.0, Private,129.4609375,51.84771908,0.097801521,-0.17631789,1.074414716,12.3100408,14.03786226,224.8662321
2805,Michael Atchison,"4214 Kim Path
Lake Crystalstad, PA 11945", White, Married-civ-spouse, ?,f,7.0, Wife,0.0, 11th,164309.0,1.0, <=50K, United-States,8.0,0.0, ?,51.8671875,35.85939798,3.268105214,15.02731718,21.65802676,58.52660783,2.7543921260000004,6.393432547000001
2806,William Cobb,"866 Ashley Port Suite 477
Cohentown, GA 90696", White, Divorced, Exec-managerial,f,10.0, Not-in-family,0.0, Some-college,173613.0,1.0, <=50K, United-States,65.0,0.0, Self-emp-not-inc,32.6796875,46.74347107,3.551476512,12.18574029,163.4573579,76.22273527,-0.847565982,-0.824690212
2807,Jason Hooper,"Unit 3667 Box 8370
DPO AP 31384", White, Married-civ-spouse, Prof-specialty,f,9.0, Husband,0.0, HS-grad,214008.0,0.0, >50K, United-States,50.0,0.0, Self-emp-not-inc,122.0,52.32724553,0.12892515,-0.080909069,1.759197324,16.10979907,10.76744841,127.3860563
2808,Victor Ha,"198 Jason Mission Apt. 874
Williamchester, TN 75025", White, Married-civ-spouse, Farming-fishing,f,10.0, Husband,0.0, Some-college,184425.0,0.0, >50K, United-States,99.0,0.0, Self-emp-not-inc,104.625,35.03993258,0.303667422,2.070405322,4.149665552,25.75856207,7.000142032,51.36951446
2809,Jason Shirey,"16934 Scott Crest
Brandontown, PA 82320", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,193434.0,0.0, <=50K, United-States,20.0,0.0, Self-emp-not-inc,113.4609375,38.46140564,0.145138613,0.8760063790000001,1.639632107,16.85640916,11.2059635,131.40901609999997
2810,Nathan Gray,"Unit 0687 Box 1391
DPO AA 34256", White, Married-civ-spouse, Farming-fishing,f,9.0, Husband,0.0, HS-grad,45093.0,1.0, <=50K, United-States,70.0,0.0, Private,39.484375,40.40768499,3.617343951,13.5868907,17.57274247,46.45606648,2.936264579,8.414207098
2811,Roscoe Bohannon,"7183 Osborne Ways Apt. 651
East Andrew, OH 53211", White, Never-married, Adm-clerical,f,14.0, Not-in-family,0.0, Masters,338816.0,1.0, >50K, United-States,70.0,0.0, State-gov,95.3515625,41.82881592,1.280502609,3.351276969,14.10367893,47.47480536,3.513019199,11.30599897
2812,George Tidwell,"51704 Albert Vista Apt. 551
Littleborough, NH 60942", White, Married-civ-spouse, Prof-specialty,f,13.0, Husband,0.0, Bachelors,177675.0,1.0, >50K, United-States,40.0,0.0,??,29.578125,42.28449209,3.872871981,14.28549012,149.638796,74.70846325,-0.426967836,-0.984551471
2813,Kurt Becerra,"6769 Pope Ranch
South Jeremyland, MT 03496", White, Never-married, Other-service,FALSE,8.0, Other-relative,0.0, 12th,51498.0,0.0, <=50K, United-States,40.0,0.0, Private,111.015625,46.35090081,0.164595826,-0.014663019,1.921404682,15.69527473,11.02158992,136.80034840000002
2814,Kevin Peacock,"60872 Scott Mills
Lake Dalestad, SC 25520", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,0.0, Masters,46406.0,0.0, >50K, England,36.0,0.0, Private,118.8359375,53.11349542,-0.110059607,-0.252855108,2.675585284,21.11875419,8.887788755,82.95815266
2815,Christian Fowler,"Unit 4266 Box 5620
DPO AA 97458", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,15024.0, Bachelors,20956.0,0.0,>50K, United-States,40.0,0.0, Federal-gov,110.984375,51.23276911,0.030729946,-0.25583332,1.940635452,13.453462,10.37771641,140.1851459
2816,Raymond Lane,"PSC 9871, Box 8495
APO AE 57216", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,243660.0,0.0, >50K, United-States,50.0,0.0, Private,100.21875,44.3501581,0.35996326100000003,0.409074995,7.419732441,30.43696944,5.139542597,29.10876971
2817,James Medeiros,"3806 Michelle Rest
Holtland, KY 78930", White, Married-civ-spouse, Protective-serv,f,12.0, Husband,0.0, Assoc-acdm,387777.0,0.0, <=50K, United-States,52.0,0.0,,96.8203125,46.2276016,0.3364808970000001,0.019975519,149.6187291,70.04858646,-1.173883762,0.393388444
2818,Michael Mandato,"417 Joseph Dam
East Amanda, KS 16368", Black, Married-civ-spouse, Handlers-cleaners,f,10.0, Husband,0.0, Some-college,175262.0,1.0, <=50K, Mexico,40.0,0.0, Private,40.5546875,40.01460839,3.033998646,9.926777558,44.159699,69.28682628,1.476029077,1.047497277
2819,Daniel Happenny,"7593 Lamb Mission Apt. 347
Christopherberg, DE 74638", White, Widowed, Prof-specialty,FALSE,14.0, Unmarried,914.0, Masters,177163.0,0.0, <=50K, United-States,50.0,0.0, Local-gov,101.03125,42.49484114,0.605286161,1.44115486,1.276755853,16.31984331,13.09367213,172.1733701
2820,Michael Chandler,"PSC 6373, Box 5921
APO AE 78789", Black, Married-civ-spouse, Transport-moving,f,9.0, Husband,0.0, HS-grad,133625.0,0.0, <=50K, United-States,40.0,0.0, Private,114.015625,39.53834855,0.259863557,0.925969389,5.665551839,22.2555134,4.899519161000001,28.69415997
2821,Jimmy Morris,"07424 Parks Trace
East Kelli, MT 76137", White, Married-civ-spouse, Sales,f,9.0, Husband,0.0, HS-grad,168195.0,1.0, <=50K, United-States,55.0,0.0, Private,65.953125,35.63790542,2.635891727,11.14563624,7.119565217000001,35.10645423,5.208002681,26.93239146
2822,Robert Reid,"2487 James Village Suite 745
West David, UT 62508", White, Never-married, Machine-op-inspct,f,9.0, Not-in-family,0.0, HS-grad,171814.0,0.0, <=50K, United-States,40.0,0.0, Private,120.8125,51.42861406,0.199248871,-0.119346507,1.678093645,14.54266776,11.48477647,151.5010853
2823,Timothy Pribble,"99185 Trevor Plains
East John, IL 37258", Black, Widowed, Other-service,f,7.0, Not-in-family,0.0, 11th,462440.0,1.0, <=50K, United-States,20.0,0.0, Private,103.7265625,40.6455169,0.172961573,0.768398273,2.818561873,16.53630919,8.304640887,85.44758983
2824,Michael Beltran,"Unit 0696 Box 8649
DPO AA 61107", White, Never-married, Tech-support,f,12.0, Unmarried,0.0, Assoc-acdm,280440.0,1.0, <=50K, United-States,45.0,0.0, Private,108.6328125,51.13353705,0.743156699,0.647275985,59.98745819,82.87536887,0.993160939,-0.536109599
2825,Jack Flemming,"90920 Robertson Meadows
New Tracie, NV 95143", White, Married-civ-spouse, Sales,f,4.0, Husband,0.0, 7th-8th,93272.0,0.0, <=50K, United-States,60.0,0.0, Self-emp-inc,117.625,47.26306036,0.33261719100000003,0.01382897,8.481605351,31.60776273,4.044341157,16.97996514
2826,Marco Stanton,"958 Smith Pike Suite 249
Lake Andrewton, GA 86408", White, Divorced, Exec-managerial,t,10.0, Unmarried,0.0, Some-college,66460.0,1.0, <=50K, United-States,45.0,0.0, Private,59.4453125,47.56834041,2.168906391,5.541206207,4.650501672,26.34873389,6.658480366,46.21752194
2827,Logan Roache,"23764 Michael Forks Suite 523
South William, CT 39620", White, Married-spouse-absent, Handlers-cleaners,f,7.0, Not-in-family,0.0, 11th,210095.0,0.0,<=50K, Mexico,40.0,0.0, Private,106.421875,53.20532301,0.406946388,0.114770079,2.7734113710000003,18.81278995,8.720063917000001,86.36197146
2828,Eddie Laird,"78017 Brown Pike Apt. 029
Theresaville, IN 36849", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,232475.0,0.0, >50K, United-States,40.0,0.0, Private,119.9609375,54.13083143,-0.007230668000000002,-0.551288359,1.769230769,12.60575026,11.64862912,179.5236467
2829,Jessie Sanchez,"Unit 2648 Box 4428
DPO AP 76967", White, Never-married, ?,f,10.0, Own-child,0.0, Some-college,37085.0,0.0, <=50K, United-States,30.0,0.0, ?,113.0546875,42.42443808,0.261455215,0.379536935,2.511705686,18.24280763,8.632358299,85.51223325
2830,Troy Gandhi,"868 Mosley Summit
Brocktown, WY 83048", White, Divorced, Other-service,FALSE,10.0, Not-in-family,0.0, Some-college,162432.0,0.0, <=50K, United-States,40.0,0.0,,92.7734375,34.00579336,0.602240652,3.485344757,1.086956522,12.6102813,14.13342428,224.1443857
2831,Robert Pickett,"PSC 1348, Box 5314
APO AE 57802", White, Married-civ-spouse, Transport-moving,f,13.0, Husband,0.0, Bachelors,301802.0,0.0, >50K, United-States,50.0,0.0, Private,103.1171875,40.17435071,0.515905298,1.01730767,11.74749164,42.96013691,3.685480105,12.60232843
2832,David Conroy,"347 Jackson Junctions
East Brianfort, TX 28196", White, Divorced, Sales,f,12.0, Unmarried,0.0, Assoc-acdm,111268.0,0.0,<=50K, United-States,40.0,0.0, Private,123.375,55.03663553,-0.075636473,-0.58504441,17.69147157,53.18465932,3.035181299,7.946382176
2833,David Craven,"97295 Salazar Burgs
North Courtneyborough, MO 23254", White, Married-spouse-absent, Prof-specialty,f,13.0, Not-in-family,0.0, Bachelors,188682.0,0.0, <=50K, United-States,40.0,0.0, Local-gov,121.6171875,53.27011373,-0.069089775,-0.673012715,13.02508361,38.23826516,3.17207829,9.945361866
2834,Andrew Kelly,"21776 Case Cove Apt. 170
Burtonmouth, NJ 41439", White, Never-married, Prof-specialty,f,16.0, Not-in-family,99999.0, Doctorate,148995.0,1.0, >50K, United-States,30.0,0.0, Private,102.3203125,43.88015169,0.654417288,0.492992714,2.780936455,17.51536844,8.466196457999999,85.15354745
2835,Carl Fernandez,"Unit 3641 Box 7254
DPO AE 35143", White, Never-married, Exec-managerial,f,12.0, Not-in-family,0.0, Assoc-acdm,244402.0,0.0, >50K, United-States,40.0,0.0, Private,98.359375,36.1809114,0.471384668,2.51355235,2.657190635,14.66400298,8.445619819,98.23046661
2836,Edward Bettes,"38613 Melissa Throughway Apt. 413
Christianbury, GA 59790", White, Married-civ-spouse, Protective-serv,f,10.0, Husband,0.0, Some-college,38948.0,0.0, <=50K, United-States,50.0,0.0, Local-gov,117.46875,52.07505663,-0.041947703,-0.474659038,0.671404682,8.827777214,22.09169374,589.0490372
2837,David Rider,"2380 Chase Crossroad Suite 371
South Jessica, GA 34874", White, Married-civ-spouse, Exec-managerial,f,9.0, Wife,0.0, HS-grad,218785.0,1.0, <=50K, United-States,40.0,0.0, Private,26.421875,28.35478613,6.414866062000001,45.38364068,59.00752508,58.27894613,1.452547751,1.756034769
2838,Jack Keegan,"915 Kyle Mews Suite 553
Jodiport, AL 20583", Black, Widowed, Transport-moving,f,6.0, Unmarried,114.0, 10th,254439.0,0.0, <=50K, United-States,40.0,0.0, Private,135.4609375,47.04550695,-0.319186637,-0.069042543,2.628762542,14.8305696,8.782236612,102.1982273
2839,Roscoe Shelton,"6954 Carrillo Shoals Apt. 139
Sandersview, TX 26518", White, Never-married, Craft-repair,F,9.0, Not-in-family,0.0, HS-grad,204052.0,0.0, <=50K, United-States,40.0,0.0, Private,93.8671875,42.96680606,0.5440132529999999,1.010726324,6.619565217000001,29.4190105,5.372288155,31.27245309
2840,Ronald Saniger,"198 Steven Locks
East Johnville, NV 97030", White, Never-married, Tech-support,f,13.0, Not_in_family,0.0, Bachelors,312692.0,0.0, <=50K, United-States,12.0,0.0, State-gov,115.46875,50.83535579,0.102520507,-0.297782152,2.050167224,20.75411451,10.59644076,113.9303538
2841,Brandon Harrington,"73186 Daniel Spring
Sherryshire, TX 91675", White, Never-married, Other-service,f,10.0, Own-child,0.0, Some-college,33355.0,0.0, <=50K, United-States,45.0,0.0, Private,122.6171875,44.84158246,-0.151880892,0.136976193,2.85367893,16.79941157,9.695836831,116.9035065
2842,Bruce Hunsicker,"049 Hudson Mews
New George, MI 87260", White, Never-married, Farming-fishing,F,6.0, Own_child,0.0, 10th,334427.0,0.0, <=50K, United-States,36.0,0.0, Private,112.6171875,49.76195225,0.449126268,0.29014017,0.7650501670000001,11.21606659,17.26008733,327.6291043
2843,Jeffrey Cohen,"8481 Donna Bypass
East Kevintown, HI 77579", Asian-Pac-Islander, Never-married, Handlers-cleaners,f,5.0, Own-child,0.0, 9th,82393.0,1.0, <=50K, Philippines,40.0,0.0, Private,102.921875,41.18851656,1.188254763,3.332665667,30.58110368,68.08119742,2.0433467380000003,2.661084433
2844,Sean Donaldson,"7904 Christopher Road
Brownland, IN 09852", White, Divorced, ?,f,10.0, Not-in-family,0.0, Some-college,126540.0,0.0, <=50K, United-States,5.0,0.0, ?,112.265625,48.3975213,0.096616712,-0.160437986,2.134615385,17.77171588,9.61072539,101.6014101
2845,John Kosiba,"USS Soto
FPO AA 42341", White, Widowed, Exec-managerial,f,12.0, Not-in-family,0.0, Assoc-acdm,318891.0,1.0, <=50K, United-States,40.0,0.0,,26.859375,26.33786912,6.856928736,51.99356481,115.9021739,87.30678407,-0.067089321,-1.300859747
2846,Dale Keil,"359 Jill Alley
Markside, AK 61127", White, Married-civ-spouse, Other-service,f,8.0, Wife,0.0, 12th,374918.0,0.0, <=50K, United-States,40.0,0.0, Private,130.2265625,36.63805545,-0.108416941,1.299277285,17.47826087,46.02987647,2.674940606,6.396015875
2847,Herbert Smith,"5715 Boyd Shores Apt. 284
West Carlamouth, FL 14733", White, Married-civ-spouse, Adm-clerical,F,9.0, Wife,0.0, HS-grad,303431.0,0.0, <=50K, United-States,40.0,0.0, Private,132.03125,43.37534897,0.14504841,0.416096496,31.36705686,63.07553643,1.834521145,1.981333292
2848,Robert Mikowski,"936 Christina Road
Blakeside, NY 98950", White, Married-civ-spouse, Transport-moving,f,9.0, Husband,0.0, HS-grad,162249.0,0.0, <=50K, United-States,30.0,0.0, Self-emp-not-inc,133.4921875,50.08196346,0.003224327,-0.341446114,2.5794314380000003,15.80904693,8.953383483,100.75081690000002
2849,Robert Sullivan,"76441 Erin Trail
West Jared, WI 77001", White, Married-civ-spouse, Handlers-cleaners,F,9.0, Husband,0.0, HS-grad,254949.0,1.0, <=50K, United-States,40.0,0.0,??,85.421875,40.9633238,1.196993026,3.822059343,14.96070234,48.12052136,3.179577139,8.903374507
2850,Henry Atkinson,"95713 Pamela Street
South Kaitlyn, MT 44490", White, Married-spouse-absent, Handlers-cleaners,f,5.0, Not-in-family,0.0, 9th,446654.0,0.0, <=50K, Mexico,40.0,0.0,,92.546875,41.49376071,0.674651653,1.5342110269999998,4.346153846,25.68777497,6.7014589660000015,47.81209154
2851,Gary Farnsworth,"6178 Reyes Light
North Adamchester, VA 14875", White, Married-civ-spouse, Adm-clerical,t,11.0, Husband,0.0, Assoc-voc,212120.0,0.0, >50K, United-States,40.0,0.0, Federal-gov,119.4140625,49.23723301,0.503059165,0.587411727,2.1220735790000003,12.29113724,10.57712446,167.7965375
2852,Jason Bowen,"PSC 7717, Box 5655
APO AP 69632", White, Widowed, Other-service,f,2.0, Unmarried,0.0, 1st-4th,795830.0,0.0, <=50K, El-Salvador,30.0,0.0, Self-emp-not-inc,141.9921875,51.46152933,-0.193751266,-0.338338342,0.532608696,10.10421152,20.94884214,463.046767
2853,Emanuel Jenkins,"6154 James Drives Suite 011
Shannonfurt, CA 78085", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,0.0, Some-college,331643.0,0.0, >50K, United-States,40.0,0.0, Private,97.34375,53.94723079999999,0.483062598,-0.179131975,3.730769231,22.64760775,7.016073444,53.65912908
2854,Winfred Clark,"8629 Charles Trail Apt. 299
New Aaronville, MO 60183", White, Divorced, Craft-repair,f,9.0, Not-in-family,0.0, HS-grad,183884.0,0.0, <=50K, United-States,45.0,0.0, Private,108.0234375,54.84345119,0.35450702100000003,-0.119146075,2.211538462,17.89460693,9.335248792,95.45097024
2855,Joseph Palumbo,"14921 Johnson Stravenue
North David, KS 12153", White, Never-married, Prof-specialty,f,7.0, Own-child,0.0, 11th,246308.0,0.0, <=50K, Puerto-Rico,20.0,0.0, Local-gov,103.3984375,44.42749357,0.390188897,0.264724106,17.21989967,52.53959461,2.878585257,6.753066195
2856,Clarence Larve,"513 Colin Mission Suite 593
North Anthony, KY 88897", Other, Never-married, Other-service,f,4.0, Unmarried,0.0, 7th-8th,261203.0,0.0, <=50K, ?,30.0,0.0, Private,144.453125,52.15869106,-0.311328867,-0.289645347,1.0811036790000002,13.22550531,15.30033692,261.1072275
2857,Paul Hudson,"649 Terri Place
Johnsonberg, MT 30360", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0,,176811.0,0.0, <=50K, United-States,40.0,, Private,90.3359375,44.84596507,0.509367856,0.480307341,25.48578595,64.60579433,2.162228241,2.745630212
2858,William Wright,"403 Marcia Islands
South Nancyburgh, HI 70158", Black, Never-married, Prof-specialty,f,12.0, Other-relative,0.0, Assoc-acdm,138597.0,1.0,<=50K, United-States,40.0,0.0, Self-emp-inc,61.0234375,34.86703871,2.2134940430000003,8.91126882,60.44230769,75.02874042,0.956489778,-0.4561808020000001
2859,Jose Patton,"780 Jeffrey Manors Apt. 801
Alistad, AL 26898", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,0.0, Bachelors,176063.0,0.0,<=50K, United-States,45.0,0.0, Private,100.8515625,51.74352161,0.3938367920000001,-0.011240741,2.841137124,21.63577754,8.302241891,71.58436903
2860,Guy Garmany,"44145 Melissa Plains
South Hunter, KS 02812", White, Married-civ-spouse, Transport-moving,f,7.0, Husband,0.0, 11th,103948.0,0.0, <=50K, United-States,40.0,0.0, Private,127.4375,49.74163717,-0.05985161,-0.191468893,5.005016722,25.42876419,5.923090271,38.94662068
2861,Richard Ackerman,"083 Aguirre Summit Suite 077
Port Mckenzie, MA 53402", Asian-Pac-Islander, Widowed, Exec-managerial,f,13.0, Unmarried,0.0, Bachelors,171968.0,0.0, <=50K, Thailand,60.0,0.0, Self-emp-not-inc,122.7578125,35.92760648,0.08841129199999999,1.4896158869999998,2.599498328,15.19855101,8.644428009,96.20412896
2862,Donald Neal,"Unit 4369 Box 7730
DPO AA 41687", White, Married-civ-spouse, Exec-managerial,f,14.0, Husband,0.0, Masters,372525.0,1.0, >50K, United-States,60.0,0.0, Self-emp-inc,14.8046875,31.17166647,6.710202992,46.55366153,106.3595318,54.36439822,0.745579271,0.951048193
2863,Aaron Moody,"5443 Kurt Estate
Hillbury, MS 07587", White, Married-civ-spouse, Exec-managerial,f,10.0, Husband,0.0, Some-college,166715.0,0.0, <=50K, United-States,20.0,0.0, Private,122.9609375,50.77083968,-0.100266991,-0.245821467,1.456521739,11.16030723,13.47844552,248.4202528
2864,Alonzo Sturm,"349 Joshua Stravenue
New Russellbury, DE 88061", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,153486.0,0.0, >50K, United-States,45.0,0.0,??,89.7109375,43.43460464,0.617108654,0.836538887,2.725752508,14.96037259,8.151766855,91.82917099
2865,Damon Gordon,"9853 Sims Tunnel Apt. 990
North Katherineburgh, NE 35461", Other, Never-married, Farming-fishing,f,2.0, Not-in-family,0.0, 1st-4th,281356.0,0.0, <=50K, Mexico,66.0,0.0, Private,103.8125,42.11475209,0.311430957,0.591899751,1.649665552,14.08562593,11.52575817,158.93654109999997
2866,Frank Reynolds,"33270 Thomas Glen Suite 090
Jennifermouth, VA 50319", White, Never-married, Handlers-cleaners,f,9.0, Own-child,0.0, HS-grad,378104.0,1.0, <=50K, United-States,40.0,0.0, Private,31.6015625,30.68319467,5.777222294,39.10297084,44.61789298,72.7426879,1.518847756,1.004429926
2867,Joshua Hawley,"Unit 6457 Box 7327
DPO AP 20796", Black, Never-married, Craft-repair,f,9.0, Not-in-family,0.0, HS-grad,290286.0,1.0, <=50K, United-States,40.0,0.0, Private,66.4921875,36.70745754,2.422071693,9.505038839,23.47324415,56.76133912,2.425321018,4.7363999660000005
2868,Tim Correy,"2512 Daniel Ports
Port Michelle, WA 48185", Asian-Pac-Islander, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,2885.0, HS-grad,165365.0,0.0, <=50K, Laos,40.0,0.0, Private,109.90625,43.76025549,0.053946396,0.527836494,5.914715719,30.64492545,5.802775675,34.43766845
2869,Joseph Borghese,"5353 Tony Locks Apt. 469
Hollyborough, WV 35165", White, Married-civ-spouse, Farming-fishing,f,9.0, Husband,0.0, HS-grad,33863.0,0.0, >50K, United-States,60.0,0.0, Self-emp-not-inc,147.7578125,48.87000392,0.001518294,-0.158887725,3.260869565,16.69209175,7.45713671,72.34859953
2870,Andrew Johnston,"20427 Ashley Falls
North Scottchester, SD 91736", White, Married-civ-spouse, Farming-fishing,f,4.0, Husband,0.0, 7th-8th,245521.0,0.0, <=50K, Mexico,35.0,0.0,,126.3671875,44.96906421,-0.100562357,0.021992596,0.683946488,8.81823759,22.08963805,590.2587782
2871,Philip Miller,"76348 Tran Harbor Apt. 760
Harrisonton, GA 42177", White, Married-civ-spouse, ?,f,10.0, Husband,0.0, Some-college,134447.0,0.0, <=50K, United-States,50.0,0.0, ?,96.578125,45.47812135,0.292701697,0.258925947,3.545986622,20.27834056,7.431343271,63.78395472
2872,Kelly Sirois,"25219 Diana Mall
New Carmenfort, WA 67775", White, Widowed, Prof-specialty,f,15.0, Unmarried,0.0, Prof-school,214521.0,0.0,<=50K, United-States,16.0,0.0, Private,117.9140625,49.87610076,0.220946736,0.048422025999999986,2.204013378,17.98490218,10.36204119,117.76723
2873,Francis Craft,"PSC 0289, Box 3423
APO AP 44512", White, Married-civ-spouse, Machine-op-inspct,FALSE,9.0, Husband,0.0, HS-grad,278107.0,0.0,<=50K, United-States,30.0,1573.0, Private,100.484375,49.17617951,0.391124854,0.316082188,2.109531773,14.89996328,9.414280855,109.2596925
2874,Scott Thompson,"0321 Ramirez Prairie
South Pamelaberg, NY 02252", White, Married-civ-spouse, Prof-specialty,f,13.0, Husband,7688.0, Bachelors,203408.0,0.0, >50K, United-States,50.0,0.0, Private,134.84375,54.28015255,-0.091572807,-0.15408586300000002,1.194816054,11.19071551,14.92906941,276.34817680000003
2875,Leslie Marks,"657 Williams Lakes
New Jessica, SC 19216", White, Never-married, Farming-fishing,t,10.0, Not-in-family,0.0, Some-college,117526.0,1.0, <=50K, United-States,45.0,0.0, Private,75.2734375,37.58505247,2.059460342,8.129109513,25.41053512,61.75218455,2.369785715,4.301688043
2876,Andrew Marsh,"USNS Gomez
FPO AA 07344", White, Never-married, Other-service,f,3.0, Other-relative,0.0, 5th-6th,333611.0,0.0, <=50K, Mexico,54.0,0.0, Private,100.609375,49.55792608,0.410834839,-0.02267114,5.913879599,33.16352675,5.93413953,35.06527396
2877,Calvin Drake,"56233 Benson Ridge
Coxview, MO 19107", White, Married-civ-spouse, Tech-support,f,9.0, Husband,0.0, HS-grad,133336.0,0.0, >50K, United-States,40.0,0.0, Private,143.0625,47.95469053,-0.07203934299999999,0.296130698,2.693979933,19.57252179,9.047343189,90.58223362
2878,Glenn Young,"162 Eric Court Apt. 572
Lake Johntown, NH 60584", White, Never-married, Adm-clerical,f,10.0, Not-in-family,0.0, Some-college,197666.0,1.0, <=50K, Greece,24.0,0.0, Private,34.9140625,36.73086818,4.42970383,20.5645789,74.64046823,60.87113837,1.395168685,1.019151776
2879,Gregory Respress,"185 Smith Pines Apt. 767
Johnborough, DE 26144", Black, Never-married, Sales,f,9.0, Own-child,0.0, HS-grad,543028.0,0.0, <=50K, United-States,40.0,0.0, Private,114.0234375,50.52930227,0.31423860600000003,-0.182575134,2.390468227,16.86164066,9.253446727,101.2193788
2880,Roy Arya,"PSC 6255, Box 9427
APO AP 42717", White, Married-civ-spouse, Machine-op-inspct,f,10.0, Husband,0.0, Some-college,196827.0,1.0, <=50K, United-States,40.0,1902.0, Private,90.546875,45.14297761,0.915527516,1.6010724930000002,4.857023411,28.3993345,6.132705861,37.81336047
2881,Carl Baeza,"70478 Lara Grove Apt. 247
Hendersonchester, ID 08009", White, Married-civ-spouse, ?,FALSE,7.0, Husband,0.0, 11th,184506.0,0.0, <=50K, United-States,3.0,419.0,,111.640625,47.57079172,0.292347111,0.219107513,2.723244147,19.95277438,8.055644405,69.20332896
2882,Robert Craun,"73668 Wolfe Cape Suite 203
New Jaclyn, LA 14752", White, Divorced, Machine-op-inspct,f,9.0, Unmarried,0.0, HS-grad,132686.0,0.0, <=50K, United-States,40.0,0.0,??,82.859375,34.62336061,0.840102835,3.2581338630000003,2.120401338,14.35370969,9.531937467999999,116.9963273
2883,Clint Johnson,"96816 Parker Plain
New Derek, OR 84563", White, Widowed, ?,f,5.0, Not-in-family,0.0, 9th,42209.0,0.0, <=50K, United-States,25.0,0.0, ?,103.8125,50.63653418,0.375638497,0.081458509,1.47826087,10.68867883,14.10235066,281.7702199
