,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
3262,Robert Adkins,"3483 Short Plains Suite 544
Angieland, OK 51961", Male,25/9/1969, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,420986.0,40.0,0.0,-0.079719202,8.182831161000001,126.3671875,3.099498328,-0.372772053,86.68429279,56.77984775,16.56509304,50.0,0.0
3263,Mark Casey,"037 Davis fords
East Joshuashire, NM 05150", Male,27/12/1997, White, Married-civ-spouse, Craft-repair,f, Husband, 10th,<=50K, United-States, Private,6.0,0.0,314007.0,40.0,2051.0,0.32041583100000004,8.369333187999999,122.4296875,2.772575251,-0.227108413,86.05560055,53.11451126,16.74234564,21.0,0.0
3264,James Mccormick,"8610 Marks Stravenue Apt. 073
New Michael, tN 68794", Male,19/3/1971, White, Married-civ-spouse, Sales,f, Husband, HS-grad,>50K, United-States, Private,9.0,15024.0,248841.0,40.0,0.0,0.295887047,9.800070713,100.125,2.074414716,0.801229168,99.58886123,41.66120798,18.75663488,48.0,0.0
3265,Jarvis Jones,"3240 timothy Islands Suite 273
Lesliebury, ID 26405", female,16/11/1960, Black, Married-civ-spouse, Machine-op-inspct,f, Wife, 7th-8th,<=50K, United-States, Private,4.0,0.0,73064.0,35.0,0.0,0.452688025,9.001004441000001,107.25,2.331939799,0.170347382,107.9725056,52.62707834,14.48685311,59.0,0.0
3266,Michael Charron,"856 Lopez Rapids
West Nicholas, HI 15691", Male,9/2/1951, White, Married-civ-spouse, Prof-specialty,f, Husband, Prof-school,>50K, United-States, State-gov,15.0,15024.0,141858.0,75.0,0.0,5.034695663,2.168780599,36.6640625,30.02090301,29.91491319,4.0527151319999986,30.37918627,57.02494963,68.0,1.0
3267,timothy Mikulak,"60911 Vanessa Well
East Jayfurt, AK 30354", Male,18/2/1959, Black, Married-civ-spouse, Protective-serv,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,225548.0,30.0,0.0,0.551669376,1.95999445,110.296875,32.36287625,0.044974471,2.637734683,53.96358138,63.92381879,60.0,1.0
3268,Scott Puryear,"PSC 6868, Box 0265
APO AP 56800", Male,7/9/1976, White, Married-civ-spouse, Craft-repair,f, Husband, Doctorate,>50K, United-States, Private,16.0,0.0,106566.0,50.0,0.0,0.39359371,10.77619054,117.265625,2.050167224,0.127416627,127.7349475,46.8061969,17.53303118,43.0,0.0
3269,Alan Jablonski,"474 Gonzalez Prairie
Veronicatown, MD 93369", female,28/3/1982, Black, Divorced, Other-service,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,143604.0,16.0,0.0,0.387463026,7.85754174,95.03125,2.834448161,1.583800289,83.87005489,38.48456214,15.40461048,37.0,0.0
3270,Louis Moore,"132 Julia Common
thompsonview, NC 52272", Male,19/3/1978, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,213945.0,50.0,0.0,0.865707929,9.904190427,104.53125,2.449832776,0.848686501,110.2218337,47.9394047,17.39243074,41.0,1.0
3271,Gary Mcmillian,"5134 Wilson Passage Apt. 415
Port Laura, NH 81120", Male,17/6/1965, White, Married-civ-spouse, farming-fishing,f, Husband, 7th-8th,<=50K, United-States, Self-emp-not-inc,4.0,0.0,136413.0,48.0,0.0,0.143403898,12.78557783,119.0859375,1.387123746,0.058035781,191.954047,45.31677175,13.130479800000002,54.0,0.0
3272,Brent Sims,"8521 Nicole Courts Suite 024
North Austin, ID 34707", Male,4/8/1970, White, Never-married, Other-service,f, Own_child, 10th,<=50K, United-States, Private,6.0,0.0,294485.0,30.0,0.0,0.264587145,6.98310784,104.046875,3.311036789,0.093056486,59.41675968,47.2732845,18.00706602,49.0,0.0
3273,Eugene Coppock,"731 Moore Shore
Beckershire, AK 77615", Male,23/6/1970, Black, Never-married, Sales,f,Own_child, Some-college,>50K, United-States, Self-emp-not-inc,10.0,99999.0,214014.0,55.0,0.0,0.12814409,1.344230456,121.6796875,42.40050167,-0.309902213,0.293387822,49.27679056,70.28136929,49.0,0.0
3274,Michael Silvera,"7056 Christina Overpass
Johnbury, NM 22643", female,24/6/1950, White, Never-married, Sales,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,243313.0,40.0,0.0,-0.199055477,3.367500923,140.9765625,13.01505017,-0.5065347689999999,10.69252837,57.44242564,42.23346215,69.0,0.0
3275,Christopher Wahl,"458 Douglas terrace Apt. 121
East Jessica, MA 46158", Male,19/8/1980, White, Married-civ-spouse, Sales,f, Husband, Bachelors,<=50K, United-States, Private,13.0,4064.0,178341.0,60.0,0.0,0.913914557,9.858380523,83.9375,2.117056856,2.022478472,118.8887426,39.27939783,15.002608800000004,39.0,0.0
3276,Rodney thrasher,"74032 tricia Rapid
turnertown, WV 43335", Male,19/4/1940, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Masters,>50K, United-States, Private,14.0,0.0,318982.0,40.0,1848.0,0.764503375,6.096649805,97.78125,4.953177258,0.956568717,37.7713555,48.41518639,28.24358598,79.0,1.0
3277,John Marcotte,"6764 Lee Ports
Davidshire, PA 62720", female,19/4/1954, Black, Never-married, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Local-gov,10.0,0.0,249214.0,40.0,0.0,4.363306569,0.115883054,36.7109375,107.2123746,20.29698008,-0.819637695,38.26024216,74.62119531,65.0,1.0
3278,Eric thompson,"PSC 0561, Box 6914
APO AE 87087", Male,8/1/1957, White, Married-civ-spouse, Exec-managerial,f, Husband, Some-college,>50K, United-States, Self-emp-not-inc,10.0,0.0,73746.0,50.0,0.0,-0.352699205,4.647485967,100.459000499871,6.826086957,0.830748769,22.20304685,42.18689814,29.52086482,62.0,0.0
3279,Darryl Wright,"77870 Heather Vista
Bennettberg, WA 82380", Male,10/7/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,>50K, United-States, Self-emp-inc,9.0,99999.0,216711.0,50.0,0.0,0.011036886,13.2794533,124.875,1.60451505,-0.48655312,254.232943,53.51138897,10.95864588,56.0,0.0
3280,Jamie Rose,"67269 Huffman Pines Apt. 973
Patrickbury, MO 11253", Male,26/2/1954, White, Never-married, Sales,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,83998.0,40.0,0.0,4.513053034,0.778190103,25.8828125,85.52508361,21.45892946,0.460438719,38.00670605,59.23094254,65.0,1.0
3281,thomas Whish,"USS Obrien
fPO AE 57226", female,23/4/1958, White, Married-civ-spouse, Exec-managerial,f, Wife, Masters,>50K, United-States, Private,14.0,0.0,179731.0,65.0,2415.0,0.05856055,7.461743347,107.9296875,3.986622074,-0.482555492,60.42361593,53.13458496,23.97911902,61.0,0.0
3282,Larry Everett,"USS Mayer
fPO AP 28935", Male,31/1/1956, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,122493.0,47.0,0.0,0.330367444,10.4391882,110.328125,1.933946488,-0.17962534800000002,131.9612833,49.52715628,14.42161902,63.0,0.0
3283,Kenneth Wilson,"68441 Wu Route
Lake thomasfort, DC 91858", Male,12/11/1962, White, Divorced, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,121308.0,40.0,0.0,-0.16343366199999998,5.323020823,133.7890625,6.515050167,-0.307999271,29.61173953,54.20586516,30.97580684,56.0,0.0
3284,Jack Niedzwiecki,"549 thompson throughway Suite 530
Courtneyfurt, WV 54016", Male,9/9/1981, White, Never-married, Priv-house-serv,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,105449.0,25.0,0.0,0.103979214,8.311412858999999,114.6640625,2.885451505,-0.018457874,73.53109899,47.5187919,21.27690716,38.0,0.0
3285,Craig Sanford,"725 Jackson Prairie
Richardsonstad, CO 06398", Male,7/1/1960, White, Married-civ-spouse, Exec-managerial,f, Husband, Masters,>50K, United-States, Self-emp-inc,14.0,0.0,125892.0,50.0,0.0,0.276302272,9.967117667,112.796875,2.127090301,0.060397707,119.7982303,46.83837892,15.72571872,59.0,0.0
3286,Kevin Richardson,"2847 tracy Mission Suite 159
Lyonschester, IL 87073", female,8/8/1950, Black, Divorced, Priv-house-serv,f,Own_child, 7th-8th,<=50K, United-States, Private,4.0,0.0,90189.0,16.0,0.0,0.301001383,9.050225812999999,117.5546875,2.153010033,0.6639153839999999,97.09075921,45.20056149,15.64149462,69.0,0.0
3287,Derrick Bickerstaff,"8340 Robert Islands
New Juan, Mt 70047", Male,29/7/1974, White, Married-civ-spouse, farming-fishing,f, Husband, Some-college,<=50K, United-States, State-gov,10.0,0.0,160158.0,8.0,0.0,0.312617135,6.011428797000001,105.625,5.420568562000001,0.470928338,36.84324089,44.58296339,30.00422844,45.0,1.0
3288,Jason Currey,"2418 Kaitlyn Union
East Whitney, OH 40579", Male,26/3/1946, White, Married-civ-spouse, Exec-managerial,f, Husband, Assoc-voc,>50K, United-States, Local-gov,11.0,0.0,96076.0,40.0,0.0,0.8501844736562745,0.291496022,13.7265625,96.74916388,3.51995953893099,-0.751527032,27.71865201,73.91970441,73.0,1.0
3289,Clarence Bagwell,"11959 Casey Skyway
Harrisberg, NJ 35322", female,11/12/1962, White, Divorced, Sales,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,356824.0,40.0,0.0,0.461345706,12.30796981,101.7109375,1.387959866,0.368981957,160.82880790000004,42.71327961,15.47238306,57.0,0.0
3290,tim Ashton,"0234 Spencer Light Apt. 724
East Karen, CO 80472", female,6/1/1980, White, Never-married, Prof-specialty,f, Not_in_family, Bachelors,<=50K, United-States, federal-gov,13.0,0.0,163215.0,40.0,0.0,0.432578361,5.259671453999999,117.2578125,6.427257525,0.29829453100000003,29.23954166,47.55330005,29.49914504,39.0,0.0
3291,Donald Medina,"98210 Peter Street
Bethanyburgh, PA 45864", Male,2/12/1960, White, Married-civ-spouse, tech-support,f, Husband, Masters,>50K, United-States, Private,14.0,0.0,170287.0,40.0,0.0,4.43751256,0.864999317,37.25,73.23494983,25.24357093,-0.616193394,30.95132267,28.880607670569045,58.0,1.0
3292,Michael Beltran,"Unit 0696 Box 8649
DPO AA 61107", female,17/9/1953, White, Never-married, tech-support,f, Unmarried, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,280440.0,45.0,0.0,0.743156699,0.993160939,108.6328125,59.98745819,0.647275985,-0.536109599,51.13353705,28.880607670569045,66.0,1.0
3293,Jermaine Kuns,"04888 Rachel Mission
North Gwendolyn, MI 19925", Male,2/8/1963, Black, Separated, Adm-clerical,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,295589.0,35.0,0.0,-0.16907926399999998,9.476554136,123.71875,2.168060201,-0.545794702,124.2153777,53.20258122,13.59960222,56.0,0.0
3294,Jessie Zavala,"8694 Debbie flat Apt. 744
Mitchellfurt, WA 81498", female,22/5/1959, White, Widowed, Adm-clerical,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,398001.0,20.0,0.0,0.471428523,9.331759528,105.8984375,3.214882943,0.080641214,94.1592993,49.49997472,21.27782017,60.0,0.0
3295,David Ransbottom,"USCGC Lin
fPO AP 07238", Male,9/3/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,107302.0,50.0,0.0,0.200520721,8.947602793,121.8828125,2.116220736,-0.282219034,91.01176155,53.04267461,16.58087621,56.0,0.0
3296,John Weber,"3628 Shannon Loop
Adamsstad, SD 70235", Male,12/2/1951, Black, Never-married, Protective-serv,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,199070.0,16.0,0.0,0.227636447,6.090629236,113.09375,4.678929766,-0.076085372,40.31054611,51.31709594,24.21577178,67.0,0.0
3297,Christopher Brown,"353 Robert Spurs Apt. 937
East Carrie, SD 75330", Male,8/7/1961, White, Married-civ-spouse, Craft-repair,f, Not_in_family, 1st-4th,<=50K, Mexico, Private,2.0,0.0,228696.0,32.0,2603.0,0.215538847,9.131512896,122.8125,2.502508361,-0.018450482,107.8059856,50.33757139,14.76468127,58.0,0.0
3298,trent Prichard,"515 David Prairie
Lake Austinburgh, tX 34028", female,29/8/1965, White, Divorced, Sales,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,63021.0,35.0,0.0,0.375924678,6.362609188,109.1875,4.402173913,0.274520763,43.10074064,49.02562308,24.5474347,54.0,0.0
3299,frederick Gilderman,"618 Banks trafficway
Hernandezfurt, NH 98058", Male,22/2/1973, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, Mexico, Private,9.0,0.0,245090.0,40.0,0.0,3.542063799,1.606605083,44.484375,85.08193979999999,12.75264013,2.398179238,43.75838926,51.93820268,46.0,1.0
3300,Daniel Ryan,"USNS Wiggins
fPO AP 68559", Male,31/5/1959, White, Never-married, Handlers-cleaners,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,205036.0,42.0,0.0,1.594314915,3.414493912,92.265625,14.13545151,5.566536879,10.65625321,35.87466994,46.20425114,60.0,1.0
3301,Elmer Durante,"5786 Clark Garden
Johnbury, ID 62249", Male,4/6/1961, White, Divorced, transport-moving,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,143542.0,40.0,0.0,0.444380821,7.396831389,104.171875,3.418896321,1.250158008,60.68193763,42.57256844,21.03606421,58.0,1.0
3302,Patrick Cortez,"96216 Prince Prairie
South Ryantown, IL 02827", Male,6/8/1973, White, Never-married, Prof-specialty,f,Not_in_family, Bachelors,<=50K, United-States, State-gov,13.0,0.0,28366.0,40.0,0.0,0.060033026,4.491572605,132.890625,7.335284281,-0.299857306,21.52476307,52.51952529,29.64647541,46.0,0.0
3303,Jamison thurn,"69882 Koch fork Apt. 499
New Marie, MS 50877", Male,1/12/1969, White, Divorced, Prof-specialty,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,177937.0,50.0,0.0,0.265501744,6.8606907810000015,108.9375,3.4924749160000004,-0.165093855,57.77839375,46.51608425,18.54338067,49.0,0.0
3304,Scott Cho,"180 Mary Loop Suite 610
Laneside, MI 15439", Male,19/1/1970, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,149184.0,45.0,0.0,2.952497067,4.963654531,56.484375,8.163879599,11.96341321,24.17807547,38.32284411,38.32168758,49.0,1.0
3305,Chad Morrow,"13623 Lawrence falls
Nicholsonborough, WA 99298", Male,4/5/1956, White, Married-civ-spouse, Sales,f, Husband, Some-college,>50K, United-States, Private,10.0,7298.0,116707.0,40.0,0.0,0.76791154,12.62556139,89.921875,1.429765886,1.59853819,168.144427,43.14141162,16.22080862,63.0,1.0
3306,Christopher Holt,"391 Kennedy Ville
East Ruben, KY 70287", female,11/10/1963, White, Divorced, Prof-specialty,f,Not_in_family, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,140782.0,50.0,0.0,0.541086405,5.053809462,96.890625,6.648829431,1.017400825,25.65690275,41.94103643,31.69720492,56.0,0.0
3307,James Ziegler,"6205 Christian Grove
Josephton, MD 56669", Male,2/3/1958, White, Never-married, Other-service,f,Own_child, 12th,<=50K, United-States, Private,8.0,0.0,169155.0,35.0,0.0,-0.442946116,10.36313869,141.8046875,2.160535117,0.138229615,116.176729,49.30169536,17.94974351,61.0,0.0
3308,Randy Mckee,"86866 Vanessa Coves Suite 768
Michelleville, SC 79017", Male,13/4/1944, White, Never-married, Other-service,f,Own_child, 10th,<=50K, United-States, Private,6.0,0.0,104232.0,10.0,0.0,2.048370952,6.859046095,72.7421875,4.142140468,8.714217534,48.94787763,34.7300406,25.96337522,75.0,1.0
3309,Larry Martinez,"71460 Kenneth Crescent Apt. 545
Port John, Ut 53858", Male,19/5/1967, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,248406.0,40.0,0.0,2.855361125,0.760626391,57.984375,57.03010033,12.65751277,-0.7645080609999999,34.23402556,69.47520019,52.0,1.0
3310,Christopher thomas,"356 Kyle Gateway
Lambertfurt, OK 42677", Male,4/1/1974, White, Divorced, Other-service,f,Not_in_family, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,176280.0,50.0,0.0,0.078207512,9.29484009,116.984375,2.099498328,-0.551182422,112.66644209999998,55.21789004,14.31008601,45.0,0.0
3311,Santo Haas,"9821 Hansen Expressway
Barnestown, WI 86880", Male,7/4/1956, White, Married-civ-spouse, Sales,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,279960.0,40.0,0.0,1.832765714,9.410615067,67.234375,3.02090301,5.054608272,98.70291806,42.43662267,19.107828100000006,63.0,1.0
3312,Chong Carter,"90475 Chase Loaf Apt. 245
New Lindaberg, MD 66533", Male,14/3/1956, White, Widowed, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,1086.0,102693.0,35.0,0.0,0.5651062410000001,9.371095709,100.4375,2.299331104,1.516592072,116.0998473,37.60667120000001,14.19733239,63.0,0.0
3313,Sean Johnson,"USCGC Garcia
fPO AA 43292", Male,14/3/1950, Asian-Pac-Islander, Widowed, Sales,f, Other_relative, HS-grad,>50K, United-States, Private,9.0,0.0,81534.0,35.0,0.0,0.272253133,1.876727108,101.015625,30.31939799,-0.947837601,1.875444743,61.79755057,65.28368753,69.0,0.0
3314,Michael Necaise,"Unit 9211 Box 8877
DPO AA 68001", Male,9/8/1971, White, Never-married, Sales,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,196943.0,40.0,0.0,0.165124228,6.296333865,124.09375,4.632943144,0.176994161,40.38084144,48.62217818,27.24823737,48.0,0.0
3315,thomas Mabry,"170 Clark Rest Apt. 347
South Christyville, Vt 68878", Male,23/5/1969, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,173495.0,48.0,0.0,0.493414608,13.51909993,101.2421875,1.43729097,3.142470641,252.696845,32.48046194,11.06004805,50.0,0.0
3316,terry Beverly,"2712 Emily fords Suite 956
Pughborough, IL 32811", Male,19/3/1980, White, Married-civ-spouse, Craft-repair,f, Husband, Assoc-voc,>50K, United-States, Self-emp-inc,11.0,0.0,143123.0,40.0,2415.0,0.38420729,4.740411305,96.1640625,7.225752507999999,0.7142854259999999,22.60959992,40.99557471,32.35235368,39.0,0.0
3317,Joseph Hughes,"700 Jessica Locks
West Danielle, MD 79171", Male,4/3/1975, Black, Never-married, transport-moving,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,265554.0,40.0,0.0,0.18412371,8.660122953,124.4375,2.54264214,-0.292796055,105.4891238,48.32923384,14.31323105,44.0,0.0
3318,Walter Hicks,"97354 Allen Ramp
West thomasside, NH 64471", female,10/9/1966, White, Never-married, Adm-clerical,f,Own_child, Some-college,<=50K, United-States, State-gov,10.0,0.0,151790.0,30.0,0.0,4.3255212610000005,2.98125434,38.984375,19.15384615,22.71500718,8.742633981,32.87238211,47.67966981,53.0,1.0
3319,Jose Patterson,"2178 Brown Parkways Suite 755
North Randy, AR 51784", Male,1/9/1973, White, Married-civ-spouse, Exec-managerial,f, Husband, 9th,<=50K, United-States, Local-gov,5.0,0.0,38795.0,40.0,0.0,-0.12531894400000002,0.731457562,128.734375,67.43394649,-0.755588215,-1.110003439,57.64187448,28.880607670569045,46.0,0.0
3320,Patrick Holt,"82524 Amy Lodge
North Amy, KS 00656", Male,13/3/1979, White, Never-married, Machine-op-inspct,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,191954.0,40.0,0.0,-0.050815699000000006,10.63024712,131.453125,2.056856187,-0.057731309,149.178764,49.75563086,13.27185941,40.0,0.0
3321,Hector Hughes,"5739 Michelle Crossroad
Lopezchester, NC 87157", Male,21/8/1959, White, Married-civ-spouse, Exec-managerial,f, Husband, Doctorate,>50K, United-States, Private,16.0,0.0,182314.0,50.0,1977.0,0.054053951,8.749514393,117.4765625,2.502508361,0.306947588,93.9989013,43.03631549,15.97973718,60.0,0.0
3322,Joseph Gilliam,"340 Matthew Brooks Apt. 435
Josephfurt, Ct 40251", Male,17/12/1975, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, Self-emp-inc,13.0,0.0,190763.0,40.0,0.0,0.038594453,4.551800719,124.0234375,8.006688963,-0.459684467,20.47790971,54.11568408,33.84753276,43.0,0.0
3323,Eric Decosta,"6009 Lee trail Apt. 634
West David, SC 51162", female,26/11/1974, Black, Divorced, Handlers-cleaners,f, Unmarried, 11th,<=50K, United-States, Private,7.0,0.0,101430.0,40.0,0.0,-0.049849941,5.169073396,141.625,6.391304347999999,0.17309434899999998,28.18852697,48.54170243,28.451403000000006,45.0,0.0
3324,Corey Browne,"681 Perez Manor
Lake Joshuafurt, GA 51579", Male,7/5/1983, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Assoc-voc,<=50K, United-States, Private,11.0,0.0,33798.0,40.0,0.0,0.330426798,5.2170482730000005,100.921875,6.505016722000001,0.28442479800000003,27.27336922,44.13165838,31.94852373,36.0,0.0
3325,Jeremy Elledge,"790 Armstrong fields
Paulburgh, OK 25499", female,8/12/1969, White, Never-married, Sales,f,Own_child, 12th,<=50K, United-States, Private,8.0,0.0,180039.0,20.0,0.0,1.203622763,5.172775286,89.3359375,7.311036789,2.942802735,27.67197695,42.77087892,33.7223601,50.0,1.0
3326,Ryan Edwards,"2704 Velez Locks Apt. 711
Rodriguezmouth, WV 70731", Male,21/12/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,173704.0,40.0,0.0,0.216927475,-0.040359253,119.5625,95.61705686,-0.305865113,-1.7950682619999998,51.68122695,28.880607670569045,55.0,0.0
3327,Michael Atchison,"4214 Kim Path
Lake Crystalstad, PA 11945", female,25/8/1952, White, Married-civ-spouse, Craft-repair,f, Wife, 11th,<=50K, United-States, Private,7.0,0.0,164309.0,8.0,0.0,3.268105214,2.7543921260000004,51.8671875,21.65802676,15.02731718,6.393432547000001,35.85939798,58.52660783,67.0,1.0
3328,Raymond Santana,"1609 Campbell Creek Suite 862
New David, WY 95112", Male,17/7/1969, White, Married-civ-spouse, Sales,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,303954.0,45.0,0.0,0.223492804,10.17022034,133.734375,1.986622074,-0.324312304,129.6216084,51.31542841,14.09848856,50.0,0.0
3329,Robert Cookman,"723 Jill Causeway Apt. 781
North Lisabury, OH 41626", Male,5/5/1963, White, Never-married, Handlers-cleaners,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,161092.0,40.0,0.0,0.363110713,9.191086011,96.0546875,2.474080268,0.6768056840000001,96.26487496,42.87578509,17.20003783,56.0,0.0
3330,Simon Santee,"073 Kelly Hollow Suite 500
West Megan, AK 22069", Male,1/5/1980, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,200235.0,50.0,0.0,0.250128273,9.643034989,114.5859375,2.254180602,0.7496386540000001,122.5283854,45.69489977,14.29335303,39.0,0.0
3331,Clyde Schwendemann,"764 Brent Lake
Port Colleenbury, CA 09117", female,25/12/1992, Asian-Pac-Islander, Widowed, Other-service,f,Other_relative, 5th-6th,<=50K, Philippines, Private,3.0,0.0,106910.0,19.0,0.0,0.041311657,8.321653142,122.3515625,2.6931438130000003,0.664394114,83.12111415,42.35998809,16.86198114,26.0,0.0
3332,Gary Ruehle,"3988 James Course Suite 241
Carrillofurt, WY 28883", Male,12/5/1968, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,88126.0,40.0,0.0,0.611750884,8.86113861,108.8828125,2.560200669,1.079684634,110.8545857,41.86597311,14.17982532,51.0,0.0
3333,Javier Wahlert,"Unit 3088 Box 3510
DPO AE 86503", female,10/10/1991, Amer-Indian-Eskimo, Divorced, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,19914.0,40.0,0.0,0.437809939,13.77793617,99.0390625,1.224916388,0.5502928420000001,214.2811209,44.89334624,13.33058248,28.0,0.0
3334,Roy Merino,"5255 Hartman Mountains
Lake Robinshire, NH 23828", female,22/4/1967, Black, Widowed, Other-service,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,2964.0,182977.0,40.0,0.0,3.540392619,1.386723455,51.1796875,47.2867893,18.44180873,0.6204798020000001,33.578135,72.85860815,52.0,1.0
3335,John Landers,"48067 Wilkinson Divide
Brittanyfurt, ND 17784", female,31/3/1968, Black, Divorced, Adm-clerical,f,Not_in_family, HS-grad,<=50K, United-States, State-gov,9.0,0.0,155657.0,25.0,0.0,0.109129744,8.847040452,109.90625,2.404682274,0.062892096,104.2350516,48.45946075,14.51991291,51.0,0.0
3336,Sean Smith,"33921 Blake fields Apt. 374
South Matthew, AR 64323", Male,22/5/1970, White, Never-married, Handlers-cleaners,f,Not_in_family, 5th-6th,<=50K, Mexico, Private,3.0,0.0,313873.0,40.0,0.0,-0.122888148,11.71826413,125.15625,1.789297659,-0.6160298129999999,171.1889624,57.92687167,13.07263293,49.0,0.0
3337,timothy Gulke,"89951 Nguyen Station Apt. 857
West Dwaynestad, NV 47503", Male,29/4/1971, White, Married-civ-spouse, Other-service,f, Husband, 5th-6th,<=50K, Mexico, Private,3.0,0.0,209934.0,40.0,0.0,-0.00808476,6.620284066,130.78125,4.177257525,-0.769988553,47.05181886,57.11952073,24.00725262,48.0,0.0
3338,Larry Jacobs,"634 Danielle Parks Apt. 443
South Michaeltown, CA 24232", female,31/12/1962, Black, Never-married, Exec-managerial,f,Not_in_family, Assoc-voc,<=50K, England, Private,11.0,0.0,191777.0,35.0,0.0,0.76468005,5.377667442000001,100.6484375,6.3244147160000015,1.68014046,30.41432407,45.61551097,30.15531322,56.0,1.0
3339,Vito Montoya,"06170 Debbie flat
West Ryan, WY 54502", Male,5/2/1959, White, Never-married, Prof-specialty,f, Unmarried, Bachelors,<=50K, United-States, Private,13.0,0.0,223515.0,20.0,0.0,0.031694159,8.218034596,117.2734375,2.79180602,-0.127670389,81.10401068,51.70011407,17.12298519,60.0,0.0
3340,Howard Simpson,"22424 David Estates Apt. 452
Port Caroline, NM 07379", Male,2/7/1968, White, Married-civ-spouse, Craft-repair,f, Husband, Prof-school,>50K, United-States, Private,15.0,0.0,247986.0,30.0,0.0,0.000227257,10.08672953,121.5625,1.952341137,0.156868624,119.3436053,51.17734942,15.34252957,51.0,0.0
3341,Joe Quinonez,"67780 Amy View Apt. 881
Robinfurt, MO 54536", Male,17/4/1966, White, Married-civ-spouse, Craft-repair,f, Husband, 11th,>50K, United-States, Private,7.0,0.0,428499.0,50.0,1485.0,0.161551623,0.98297377,116.0703125,53.31354515,-0.054049231,-0.783565079,49.12693756,28.880607670569045,53.0,0.0
3342,Ryan Na,"PSC 7828, Box 5937
APO AE 08823", female,3/8/1968, White, Married-civ-spouse, tech-support,f, Wife, Assoc-voc,>50K, United-States, Private,11.0,0.0,137707.0,40.0,0.0,0.365832701,4.75258648,96.828125,8.527591973,0.641540558,21.36172645,47.09384072,40.51140565,51.0,0.0
3343,Wilbur Lee,"3747 Pierce Ways
East John, WI 05794", Male,20/2/1988, White, Married-civ-spouse, Exec-managerial,f, Husband, Masters,<=50K, United-States, Local-gov,14.0,0.0,327164.0,45.0,0.0,0.244575334,11.22410017,109.4765625,1.7951505019999998,0.414666413,171.4043608,47.21128785,12.49377142,31.0,0.0
