,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
1139,Donald Bing,"354 Isaac Grove
East Daniel, ID 17084", Male,4/3/1987, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,132879.0,40.0,0.0,-0.211142268,7.663570371,139.7265625,3.3812709030000003,0.380611042,63.07312534,43.45664413,22.10790164,32.0,0.0
1140,Dale Keil,"0862 Richardson Ways Suite 840
Maxwellchester, NV 64386", Male,21/3/1973, White, Never-married, Sales,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,360527.0,45.0,0.0,0.17611918899999998,15.01861331,115.7734375,0.885451505,0.067584397,246.2626413,45.29714651,12.08869489,46.0,0.0
1141,Carlos Edwards,"61308 Rodriguez Ways
Lawsonside, WA 31045", Male,26/9/1961, White, Never-married, Sales,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,136343.0,40.0,0.0,0.195663236,5.759392171,115.421875,4.655518395,0.035491238,37.12231012,49.9455343,22.46290278,58.0,0.0
1142,Carey trowbridge,"2005 Christina Burg Apt. 892
Heatherside, Ct 12105", Male,10/8/1977, White, Never-married, Machine-op-inspct,f, Unmarried, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,100219.0,45.0,0.0,-0.03290593,12.10771216,141.7265625,1.739966555,-0.14292987,204.0363803,47.55748411,11.77968497,42.0,0.0
1143,Ernest Valles,"387 Aaron Isle
Daleside, NM 48755", Male,27/12/1963, White, Divorced, transport-moving,f,Not_in_family, Some-college,>50K, United-States, Private,10.0,0.0,119859.0,40.0,0.0,0.42889465,7.830694395,113.1953125,3.994147157,0.142344796,67.64867928,48.36257247,23.58452668,56.0,0.0
1144,Johnathan Hamblin,"793 Nichols field Suite 201
Port Heidifort, NM 19553", Male,8/6/1969, White, Never-married, Other-service,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,417668.0,20.0,0.0,0.529418952,8.315064865,116.46875,2.8603678930000003,0.6531976660000001,86.27044796,43.13766798,16.36834783,50.0,0.0
1145,Richard felix,"00122 Miguel Island Apt. 337
Dawnstad, KS 29801", female,30/4/1988, White, Widowed, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,216481.0,40.0,0.0,0.044187394000000005,8.581468994,119.1640625,2.797658863,-0.352455421,82.25858635,49.15358223,19.15827042,31.0,0.0
1146,Clayton Podbielski,"752 Schmidt Bypass
Whitemouth, MI 71361", Male,18/12/1966, White, Married-civ-spouse, Protective-serv,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,163665.0,16.0,0.0,0.34210891200000004,7.7851469889999985,113.703125,3.480769231,-0.026164896,68.36436366,55.14828864,20.76224218,52.0,0.0
1147,Robert Wynia,"28972 James terrace
West tammy, IA 95781", Male,25/6/1959, White, Never-married, Craft-repair,f,Other_relative, HS-grad,<=50K, United-States, Private,9.0,0.0,256979.0,35.0,0.0,0.219770225,9.455331893,119.8984375,2.530936455,-0.481814249,101.4623979,53.63328022,18.43518555,60.0,0.0
1148,Michael Johnston,"4932 Andrew Shore
Lake Chelsea, LA 01562", Male,4/6/1950, White, Married-civ-spouse, Sales,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,145879.0,65.0,0.0,0.8501844736562745,0.340408565,13.546875,91.29013378,3.51995953893099,-0.469912114,29.13113116,69.05636254,69.0,1.0
1149,Karl Jordan,"7874 Morrison Inlet
Savagechester, MN 15327", Male,29/8/1954, Black, Married-civ-spouse, Sales,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,308489.0,50.0,0.0,0.21800736,4.934797698,127.3984375,6.414715719,0.25478322600000003,25.19645062,46.64817451,28.57054727,65.0,0.0
1150,Robert Hunter,"73335 Roach Key Apt. 111
East Melanieview, GA 10897", female,31/3/1966, White, Never-married, transport-moving,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,252752.0,45.0,0.0,-0.008439501,9.783336503,134.6484375,2.33277592,-0.463475879,122.5290836,53.41312892,14.61156925,53.0,0.0
1151,Arthur Cough,"98006 Harding Burgs
Avilaview, MS 31056", female,29/8/1944, White, Never-married, Sales,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,157391.0,40.0,0.0,3.200231532,0.834444416,58.9921875,74.88963211,13.62129996,-0.033472377000000005,34.43596777,68.48991962,75.0,1.0
1152,Kristofer Clemons,"0954 Marcus Junction
East Jacob, NV 16939", female,27/12/1957, Black, Divorced, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,141802.0,40.0,0.0,3.294612925,3.424030632,46.171875,14.00501672,13.59033242,11.5640852,36.15831279,43.68747295,61.0,1.0
1153,Christopher Stiver,"PSC 7673, Box 2208
APO AA 24963", Male,3/3/1975, White, Never-married, Prof-specialty,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,175509.0,50.0,0.0,0.145222028,6.217728427000001,103.703125,5.329431438,-0.13959047800000002,39.32261151,51.30520797,30.86455203,44.0,0.0
1154,Morgan Spadoni,"USNS Zimmerman
fPO AA 06668", Male,6/11/1978, White, Married-civ-spouse, Sales,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,178054.0,40.0,0.0,1.544274709,-0.255634311,83.265625,13.815634680350989,2.849454549,-1.581232094,48.38686618,28.880607670569045,40.0,1.0
1155,Chris Brown,"7431 Kimberly Meadows Apt. 051
Garciabury, ID 99763", Male,19/1/1979, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,32271.0,40.0,0.0,1.2228686990000002,0.613603196,63.90625,69.97742475,3.733957847,-0.55831477,37.4802943,69.31851977,40.0,0.0
1156,Jimmie Bentz,"97022 Zachary fields Suite 523
Kempchester, SD 33642", female,29/1/1961, White, Widowed, Sales,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,101890.0,40.0,0.0,0.236478749,8.721703719,121.1015625,2.572742475,-0.035706116,98.9751082,42.49702928,15.28285899,58.0,0.0
1157,Herbert Daniel,"60684 Donald Mountains
Rossfurt, VA 14574", Male,17/10/1973, White, Divorced, Craft-repair,f,Own_child, 12th,<=50K, United-States, Private,8.0,0.0,389725.0,35.0,0.0,0.375263027,6.692119602000001,103.859375,3.558528428,0.5324073189999999,58.99767809,42.80857361,17.37908305,46.0,0.0
1158,Keith Sedotal,"2402 fisher Spur
South Williamshire, tX 18178", Male,19/8/1965, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,62535.0,43.0,0.0,0.3694075570000001,15.38298083,105.625,0.952341137,1.022974544,255.8740901,41.35724695,12.5853037,54.0,0.0
1159,Gerald Caudill,"200 Morgan Highway Apt. 604
Sandersberg, GA 76639", Male,5/8/1959, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,204629.0,40.0,0.0,-0.03705773,6.829105911,128.2265625,4.14548495,-0.4291257020000001,49.72000315,57.49323531,25.44823399,60.0,0.0
1160,Carl Dobransky,"3007 Patrick forks Suite 085
Adrianburgh, AK 12745", Male,11/7/1966, Asian-Pac-Islander, Married-civ-spouse, Craft-repair,f, Husband, Bachelors,<=50K, Philippines, Local-gov,13.0,0.0,227154.0,40.0,0.0,0.306143575,9.736470837999999,118.5390625,1.956521739,-0.348403035,104.084186,51.90088245,16.81091328,53.0,0.0
1161,John Rodriguez,"35393 Sylvia falls
South Katelyn, IL 93413", Male,6/9/1985, White, Married-civ-spouse, Handlers-cleaners,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,35429.0,40.0,2042.0,0.444189992,10.59863698,98.46875,2.318561873,1.620170107,141.67945749999996,38.37763377,15.33493476,34.0,0.0
1162,Phil Blume,"608 Ramirez Ways Suite 561
North Ann, AZ 61483", Male,15/5/1955, White, Never-married, Other-service,f,Not_in_family, 10th,<=50K, United-States, Private,6.0,0.0,174478.0,29.0,0.0,0.752855077,10.37167159,87.4375,1.949832776,2.549712659,143.27388380000005,35.86274834,13.20329181,64.0,0.0
1163,Charles Stokes,"00540 Darin forge
frazierfort, SC 13968", Male,23/3/1999, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,80933.0,60.0,0.0,0.537868067,10.97402201,95.0625,1.75,2.06190662,135.5510306,36.33820089,14.94544846,20.0,0.0
1164,Richard Jewell,"2069 Lisa Rue Suite 707
Youngbury, OR 94946", female,25/2/1962, White, Married-civ-spouse, Prof-specialty,f, Wife, HS-grad,>50K, Italy, Self-emp-not-inc,9.0,0.0,246862.0,40.0,0.0,0.004553017,8.807736675,121.3515625,2.602006689,0.7324261470000001,102.0958197,41.42549597,15.03064192,57.0,0.0
1165,thomas Bauer,"83818 David fall
East Karenbury, MI 23265", Male,5/1/1964, Black, Separated, Machine-op-inspct,f,Not_in_family, 11th,<=50K, United-States, Private,7.0,0.0,286750.0,36.0,0.0,0.004681091,9.76735016,127.09375,2.2065217390000003,-0.544765641,123.6076015,54.60203143,14.11040998,55.0,0.0
1166,thomas Kloepper,"773 Scott Hill Apt. 118
West frankhaven, WI 21068", Male,11/4/1976, White, Never-married, transport-moving,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,344275.0,70.0,0.0,0.031617678,9.505448318,127.8984375,2.401337793,-0.25083698600000004,99.78513997,52.71797604,17.91645788,43.0,0.0
1167,Daniel Williams,"675 Guerrero Glen
Daisytown, IN 65453", female,10/9/1973, Black, Divorced, Adm-clerical,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,253759.0,45.0,0.0,-0.123946967,9.399154501,117.7265625,2.177257525,-0.376634436,112.445658,50.21729577,14.4446939,46.0,0.0
1168,Earl Montgomery,"23716 Stephanie Run
Leonardview, RI 95241", Male,23/12/1962, White, Married-civ-spouse, Craft-repair,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,80445.0,40.0,0.0,0.8501844736562745,2.237916195,20.40625,29.76337793,3.51995953893099,4.720125169,27.5401518,55.51502581,56.0,1.0
1169,Humberto Perez,"9383 Soto Meadows
Scotttown, NJ 55126", Male,25/7/1949, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,117210.0,45.0,0.0,0.8501844736562745,-0.058689126,27.484375,116.8754181,3.51995953893099,-1.571429441,26.77655935,28.880607670569045,70.0,1.0
1170,Raymond Mcdougle,"USCGC Gutierrez
fPO AP 07613", female,12/9/1962, White, Divorced, Handlers-cleaners,f,Not_in_family, Assoc-voc,<=50K, United-States, Private,11.0,0.0,178416.0,40.0,0.0,-0.280744333,4.301526155,142.03125,8.837792642,-0.587207418,18.28508444,57.29146117,35.65740144,57.0,0.0
1171,Reuben Messenger,"446 May Villages
Port Julie, CO 43459", Male,18/9/1968, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, Mexico, Private,9.0,0.0,233777.0,72.0,0.0,-0.249038841,5.747479165,124.2890625,6.382943144,-0.078704024,34.66788325,48.47650081,30.84111582,51.0,0.0
1172,frank Holland,"0114 Sophia Overpass Apt. 360
New Annaborough, SC 29947", Male,21/4/1972, Black, Divorced, transport-moving,f, Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,374454.0,40.0,0.0,-0.076030983,-0.570490388,121.1875,13.815634680350989,-0.5643332870000001,-1.47597646,52.96427894,28.880607670569045,47.0,0.0
1173,Jacob Anderson,"82431 Lawson Views
East Aaronhaven, NJ 27762", Male,27/3/1966, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,180599.0,35.0,0.0,0.326737781,7.854307038,104.2734375,3.191471572,-0.214982942,64.40160976,52.6755569,23.1997858,53.0,0.0
1174,Joseph Edwards,"6218 Joshua Via Apt. 282
Olsonberg, CA 22420", Male,1/5/1976, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,104501.0,40.0,0.0,-0.156280367,9.854351925,135.375,2.030936455,-0.297705987,106.4773034,52.95487466,16.91271749,43.0,0.0
1175,Stephen Cifelli,"5430 tony Street
Lewistown, Vt 18249", Male,4/3/1962, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,297449.0,40.0,0.0,0.62086242,14.90706027,87.984375,1.372909699,1.6873955180000002,289.407265,39.87009852,10.93832215,57.0,0.0
1176,Ruben Bates,"3561 Lawrence Hill
Ashleytown, PA 92929", Male,1/10/1963, White, Married-civ-spouse, tech-support,f, Husband, Some-college,>50K, United-States, federal-gov,10.0,0.0,95680.0,18.0,0.0,0.348441769,11.19070377,118.21875,2.036789298,0.348062802,184.7984412,47.08120271,11.96784925,56.0,0.0
1177,Jeffery Hinnenkamp,"800 Werner Avenue Apt. 212
New travis, MO 80960", Male,11/8/1957, White, Married-civ-spouse, Prof-specialty,f, Husband, Masters,<=50K, United-States, Private,14.0,0.0,168387.0,50.0,0.0,0.4327104470000001,10.22332539,112.234375,1.7959866219999998,-0.377889411,116.9379292,58.85953677,15.84963365,62.0,0.0
1178,Russell Maynard,"08551 Garcia Place
Jacobbury, DE 52250", Male,7/5/1970, White, Married-civ-spouse, Craft-repair,f, Husband, Assoc-voc,<=50K, United-States, Private,11.0,3411.0,193459.0,40.0,0.0,1.594304827,2.758186702,79.4296875,19.62123746,3.010274704,6.734941421,48.74594271,52.69914785,49.0,1.0
1179,Juan Carlson,"23587 Wise Islands
Snyderborough, KS 14736", Male,14/6/1966, White, Never-married, Other-service,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,333541.0,24.0,0.0,0.125993667,5.8629088839999985,109.2109375,5.690635452,-0.3780628720000001,35.51526125,53.37699826,29.59500228,53.0,0.0
1180,Steve Greer,"7554 Brenda turnpike Apt. 084
Bellburgh, NC 66256", female,2/5/1920, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,149385.0,30.0,0.0,0.8597755509999999,8.322957242000001,83.1640625,2.705685619,3.138989762,87.42504691,36.02988719,15.98767296,14.0,0.0
1181,Jose Watts,"4892 Vega Valley
East Curtis, MD 90276", female,1/2/1947, White, Divorced, Other-service,f,Not_in_family, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,195136.0,32.0,0.0,0.365780691,10.85303036,93.0078125,1.633779264,1.113939412,131.7265981,41.02676262,15.13251376,72.0,0.0
1182,Jorge Ebert,"402 Ruiz fields
West Ashleyberg, SD 94263", Male,5/11/1951, White, Divorced, transport-moving,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,105138.0,50.0,0.0,0.002779262,11.88044506,129.6015625,1.464882943,0.27099452,173.7820342,46.67395885,12.92813701,67.0,0.0
1183,Sam Mitchell,"425 Johnson Ports Suite 977
Howellberg, tN 05378", female,19/6/1986, White, Never-married, Adm-clerical,f, Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,151790.0,30.0,0.0,-0.229381361,4.595004935,100.459000499871,8.826086957000001,0.4066339470000001,20.44974317,42.33866436,38.6200061,33.0,0.0
1184,John Williamson,"0615 Kelly Union
Gonzalesberg, IN 81933", Male,23/12/1947, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,<=50K, United-States, Self-emp-not-inc,13.0,0.0,31732.0,50.0,0.0,0.8681889279999999,3.680401252,96.421875,11.26755853,0.366462663,12.492984,55.19392083,41.40551541,71.0,1.0
1185,John Spataro,"7494 Villa Pine
thomaschester, ND 17384", Male,3/6/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, 10th,<=50K, United-States, Local-gov,6.0,0.0,122850.0,20.0,0.0,0.238169773,9.655650398999999,109.3359375,2.219063545,0.266654812,123.2870333,47.86100927,13.92240217,56.0,0.0
1186,Christopher Martin,"2100 Scott fork
Port Matthewstad, MO 91823", Male,22/12/1964, Black, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,278254.0,45.0,0.0,0.579078965,7.771360865,100.75,2.9598662210000004,0.750570744,63.8027541,41.21854862,21.12540343,54.0,0.0
1187,Robert Littlefield,"534 Kyle Spurs
fischerton, WA 43917", Male,3/2/1965, White, Never-married, Craft-repair,f,Not_in_family, 10th,<=50K, United-States, Private,6.0,0.0,136017.0,48.0,0.0,0.483996244,5.987842242,113.875,4.68729097,0.943398912,37.28612184,43.0150773,25.73412175,54.0,0.0
1188,Christopher ferguson,"566 Robert turnpike
Brownmouth, NH 93144", female,18/2/1966, White, Divorced, Exec-managerial,t, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,220641.0,40.0,0.0,-0.295095373,2.14697266,137.1484375,22.6722408,0.399819123,3.027266832,43.67244731,54.68562875,53.0,0.0
1189,floyd Johnson,"423 Sarah Summit Suite 453
East Sylviatown, NJ 82314", Male,24/12/1977, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,<=50K, United-States, State-gov,13.0,0.0,260960.0,50.0,0.0,0.546229089,7.122970555,107.0703125,3.990802676,0.430070789,52.71558643,47.72924673,25.75646327,41.0,0.0
1190,Jerome Simmons,"Unit 0193 Box 2744
DPO AP 22939", Male,29/4/1960, Black, Divorced, Other-service,f,Not_in_family, Some-college,>50K, United-States, Private,10.0,4787.0,45687.0,50.0,0.0,0.183076647,7.919671287999999,120.4140625,3.14548495,-0.160850414,78.17014388,50.67459413,17.16998153,59.0,0.0
1191,Randy Parizo,"PSC 5801, Box 8140
APO AP 55578", female,16/7/1982, White, Never-married, Prof-specialty,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,159442.0,30.0,0.0,-0.093263503,7.184802117188757,128.4375,0.535953177,-0.550446851,79.42211559209325,56.70341563,8.33784207,37.0,0.0
1192,Michael Clark,"0576 Jason Lake
Michelletown, WY 32585", Male,26/4/1979, White, Never-married, Machine-op-inspct,f,Not_in_family, 1st-4th,<=50K, Mexico, Private,2.0,0.0,248990.0,24.0,0.0,0.291639922,14.30264498,114.4765625,1.14632107,0.282574292,266.4718966,43.81993782,11.00248504,40.0,0.0
1193,Joshua Vetter,"891 Yvonne Walks
East Julie, IN 25060", female,27/7/1962, White, Divorced, Sales,t, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,220262.0,40.0,0.0,-0.123411338,8.711719597,100.459000499871,2.56187291,0.004552348,93.191431,45.12967157,15.87088428,57.0,0.0
1194,Charles Salvadore,"Unit 8490 Box 7525
DPO AA 20479", female,7/12/1963, White, Divorced, Craft-repair,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,278514.0,42.0,0.0,0.01882859,4.676049993,137.3984375,7.985785953,0.061386980999999986,22.90394504,46.53180026,32.05830232,55.0,0.0
1195,Walton Sumner,"06612 Robles Row
Michaelstad, NV 18597", Male,12/4/1991, White, Married-civ-spouse, Other-service,f, Husband, Bachelors,<=50K, El-Salvador, Private,13.0,0.0,664821.0,40.0,0.0,0.0213363,8.859373046,147.5,2.754180602,0.526350008,90.16409067,43.23337831,18.34885216,28.0,0.0
1196,Michael Gullixson,"PSC 1957, Box 9961
APO AA 77831", Male,20/12/1952, Asian-Pac-Islander, Married-spouse-absent, Prof-specialty,f,Not_in_family, Bachelors,>50K, Cambodia, Private,13.0,13550.0,121956.0,40.0,0.0,2.615119998,-0.15958014,63.1640625,13.815634680350989,8.719977631,-1.314984898,37.62661486,28.880607670569045,66.0,1.0
1197,Billy Millerbernd,"760 Michael Shores Suite 717
Morganview, fL 87925", Male,4/4/1961, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,51100.0,40.0,0.0,0.13276639099999998,6.499651157000001,119.546875,4.216555184,1.049137968,43.06361551,41.53741901,25.95131331,58.0,0.0
1198,Larry Levine,"65772 Navarro Squares
Coxmouth, AZ 90243", Male,13/7/1965, White, Married-civ-spouse, farming-fishing,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,113597.0,16.0,0.0,1.122574889,11.22964434,70.8125,1.904682274,3.181763655,168.6175814,38.84740781,12.7646936,54.0,0.0
1199,Richard Parker,"192 Watson Rue
tamaraside, KS 74535", Male,24/11/1963, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,50178.0,40.0,0.0,0.08376645099999999,13.64257114,126.7265625,1.326086957,0.002159169,225.6497042,47.07768096,12.0221655,55.0,0.0
1200,John Klug,"14530 Dean Groves Apt. 013
New Patricktown, ID 52265", Male,31/3/1970, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,240554.0,40.0,0.0,0.76420695,8.896719658,83.4921875,2.129598662,1.727826961,101.7143566,39.48377754,14.75289531,49.0,0.0
1201,Scott Arsenault,"9054 Renee Stream Suite 951
Port Kelly, IN 19639", female,30/9/1977, White, Married-civ-spouse, Other-service,f, Wife, Some-college,<=50K, United-States, Private,10.0,0.0,366324.0,30.0,0.0,0.5574945729999999,10.59660129,113.484375,2.224916388,-0.098470549,131.7627929,53.50496244,16.12458025,42.0,0.0
1202,Bradley Ming,"41145 Dixon Locks
Nancyhaven, DE 27426", Male,19/11/1954, White, Married-civ-spouse, farming-fishing,f, Husband, Some-college,<=50K, United-States, Self-emp-not-inc,10.0,0.0,206889.0,50.0,0.0,5.23632976,0.447778252,35.28125,86.63461538,32.56266993,-1.223316058,28.5790946,28.880607670569045,64.0,1.0
1203,frank Massie,"44019 Brian Plains
Englishtown, MD 07251", Male,24/10/1970, White, Divorced, Craft-repair,f,Own_child, 10th,<=50K, United-States, Private,6.0,0.0,427686.0,40.0,0.0,4.707133919,3.739387485,41.890625,12.98662207,30.38440322,13.61329582,28.68341049,44.03777819,48.0,1.0
1204,Clark Roberson,"63055 Marilyn Park
Crystalburgh, SD 97193", Male,10/7/1964, White, Divorced, Exec-managerial,f,Not_in_family, Some-college,>50K, United-States, Private,10.0,0.0,98776.0,50.0,0.0,0.06986708400000001,8.036341037,147.3046875,3.1162207360000003,0.080364713,69.11336841,44.34004937,21.62230603,55.0,0.0
1205,Steven Emery,"21667 Kyle Spur
South Steven, ID 54819", Male,7/6/1990, White, Married-civ-spouse, Sales,f, Husband, Masters,<=50K, United-States, Self-emp-inc,14.0,0.0,134768.0,35.0,0.0,0.338450749,6.911539492,110.5703125,3.827759197,0.27774166100000003,52.65103649,46.7800177,21.85235724,29.0,0.0
1206,Robert flinn,"PSC 4387, Box 5194
APO AP 20530", Male,17/12/1977, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,>50K, United-States, Private,10.0,7298.0,254478.0,50.0,0.0,0.758155336,9.230513243999999,79.2421875,2.127926421,4.108605364,97.01510384,34.18167137,16.53241033,41.0,0.0
1207,Michael Capps,"629 tyler Ridge
Hallland, ME 69174", female,16/1/1974, White, Never-married, Adm-clerical,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,88579.0,38.0,0.0,0.08766299400000001,10.04125984,120.1796875,2.08277592,-0.225399576,124.7180503,48.44398079,14.5343212,45.0,0.0
1208,Richard Goodrich,"389 Martinez Port
Jamiemouth, RI 05180", Male,15/8/1957, White, Never-married, Craft-repair,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,194848.0,40.0,0.0,5.099736491,1.050026688,32.578125,63.17558528,26.96476274,0.620313942,34.9480886,64.6739386,62.0,1.0
1209,Jay Wells,"Unit 9306 Box 5390
DPO AA 82679", Male,15/4/1950, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,256861.0,50.0,0.0,0.5573350260000001,10.81906414,87.890625,1.823578595,1.823276775,151.9216841,37.65991619,13.11512489,69.0,0.0
1210,David Amaya,"7033 Sarah Junction
Colonton, KY 49105", Male,6/6/1950, White, Married-civ-spouse, Protective-serv,f, Husband, HS-grad,<=50K, Canada, Private,9.0,0.0,187584.0,40.0,0.0,0.396412872,4.410365663,96.484375,7.816053512000001,0.283296343,19.79754693,45.56125416,32.08623325,69.0,0.0
1211,Brandon Sewell,"PSC 4066, Box 5433
APO AP 16660", Male,7/5/1929, White, Never-married, Craft-repair,f,Own_child, 9th,<=50K, United-States, Private,5.0,0.0,149427.0,45.0,0.0,4.470760925,1.293861611,36.6171875,54.66722408,27.34746184,0.766272933,29.29753645,69.15421642,90.0,1.0
1212,Christian fowler,"9702 Kayla Rest Suite 177
Livingstonborough, SC 06254", Male,13/3/1973, White, Never-married, Adm-clerical,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,180667.0,40.0,0.0,0.421391527,6.875727424,106.0078125,4.076923077,0.303841397,53.06174724,43.59660539,21.61697051,46.0,0.0
1213,William Ladner,"35958 King Inlet
Mitchellborough, KY 98869", Male,29/10/1959, White, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,183892.0,40.0,0.0,-0.071000896,5.121590764,134.078125,7.941471572,-0.346477398,26.13000643,52.75497746,35.86060787,60.0,0.0
1214,Dennis tuttle,"480 tracy Road Apt. 682
West Brandonhaven, GA 90539", female,16/6/1957, White, Married-civ-spouse, Sales,f,Own_child, HS-grad,>50K, United-States, Private,9.0,0.0,176319.0,38.0,0.0,4.156460264,1.872009904,45.09375,34.56521739,26.19820242,2.171717456,28.60955847,67.78224722,62.0,1.0
1215,Gerald Simon,"1857 Catherine ferry Suite 081
Prestonstad, OK 15833", Male,20/4/1972, White, Married-civ-spouse, Exec-managerial,f, Husband, Assoc-voc,<=50K, United-States, Self-emp-inc,11.0,0.0,197060.0,50.0,0.0,0.07840614,18.8338939,112.140625,0.697324415,-0.116391428,79.42211559209325,49.30402088,11.48935931,47.0,0.0
1216,Hector Laverdiere,"592 Macias Walk
Lake Johnberg, KY 14580", Male,21/3/1981, White, Married-civ-spouse, Prof-specialty,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,167893.0,64.0,0.0,0.043501628,11.44399894,134.2578125,1.616220736,0.363083385,135.54289619999997,41.43749926,17.4789612,38.0,0.0
1217,Anthony Miller,"52618 foster Pine
Nelsonport, LA 49113", female,5/12/1984, White, Never-married, Other-service,f,Own_child, HS-grad,<=50K, United-States, Local-gov,9.0,0.0,177265.0,45.0,0.0,0.143347867,16.00717127,122.515625,1.3361204009999998,-0.008650605,79.42211559209325,51.58094129999999,10.00120727,35.0,0.0
1218,Brian Jenkins,"USCGC fisher
fPO AP 18083", Male,13/6/1970, White, Never-married, farming-fishing,f,Own_child, 11th,<=50K, United-States, Self-emp-not-inc,7.0,0.0,368700.0,10.0,0.0,0.13633915,13.23049959,126.8671875,1.149665552,-0.588709439,186.2685104,53.1293191,13.96514443,49.0,0.0
1219,fredrick Jack,"84097 Johnson Village
Lake Margaret, CO 49568", Male,24/2/1964, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, Local-gov,13.0,0.0,131568.0,40.0,0.0,-0.031696164,12.5064772,142.0546875,1.683946488,0.058037663,223.5050954,48.16772594,11.40030701,55.0,0.0
1220,William Andre,"32353 Amanda Road
Ericmouth, OK 54015", Male,22/1/1953, White, Married-civ-spouse, Adm-clerical,f, Husband, Masters,>50K, United-States, federal-gov,14.0,0.0,341051.0,50.0,0.0,4.269030573,2.255584193,42.84375,28.97240803,20.83257285,4.334875688,35.85287591,59.00960815,66.0,1.0
